locusId1,locusId2,gene1,gene2,layer,source,subtype,score,interaction_class,validation,zscore,read_ratio,query_gene,polarity,gene_direction
SPD_1060,SPD_2005,lepA,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.16311098,2.50687705,,,
SPD_1060,SPD_2009,lepA,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.336738557,2.079992871,,,
SPD_1060,SPD_2058,lepA,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.095329218,0.240184346,,,
SPD_1060,SPD_1142,lepA,ffh,ppi,STRING,PPI,0.712,PPI,Computational,,,,,
SPD_1060,SPD_1062,lepA,recN,ppi,STRING,PPI,0.727,PPI,Computational,,,,,
SPD_1060,SPD_1065,lepA,ispA,ppi,STRING,PPI,0.785,PPI,Computational,,,,,
SPD_1060,SPD_2031,lepA,rplI,ppi,STRING,PPI,0.844,PPI,Computational,,,,,
SPD_1060,SPD_1790,lepA,rpmH,ppi,STRING,PPI,0.884,PPI,Computational,,,,,
SPD_1060,SPD_1245,lepA,rpsU,ppi,STRING,PPI,0.886,PPI,Computational,,,,,
SPD_1060,SPD_1368,lepA,rpsR,ppi,STRING,PPI,0.887,PPI,Computational,,,,,
SPD_1060,SPD_1370,lepA,rpsF,ppi,STRING,PPI,0.899,PPI,Computational,,,,,
SPD_1060,SPD_1963,lepA,rpmF,ppi,STRING,PPI,0.901,PPI,Computational,,,,,
SPD_1060,SPD_2042,lepA,rpsB,ppi,STRING,PPI,0.907,PPI,Computational,,,,,
SPD_1060,SPD_1439,lepA,rpsO,ppi,STRING,PPI,0.915,PPI,Computational,,,,,
SPD_1060,SPD_1148,lepA,rplS,ppi,STRING,PPI,0.917,PPI,Computational,,,,,
SPD_1061,SPD_1062,SPD_1061,recN,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.460940286,0.077503142,,,
SPD_1061,SPD_1927,SPD_1061,SPD_1927,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.015789768,1.252221826,,,
SPD_1061,SPD_2002,SPD_1061,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.946743628,2.352721849,,,
SPD_1061,SPD_2004,SPD_1061,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.723033009,2.326385968,,,
SPD_1061,SPD_2005,SPD_1061,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.639335447,2.202381749,,,
SPD_1061,SPD_2007,SPD_1061,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.53968681,2.057528828,,,
SPD_1061,SPD_2009,SPD_1061,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.495850543,1.905188325,,,
SPD_1061,SPD_2011,SPD_1061,glpF,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.683189004,2.331871994,,,
SPD_1061,SPD_2014,SPD_1061,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.307303884,1.964470472,,,
SPD_1061,SPD_2019,SPD_1061,SPD_2019,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.112542508,1.977703738,,,
SPD_1061,SPD_2058,SPD_1061,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.53572951,0.337919837,,,
SPD_1062,SPD_2002,recN,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.258180066,2.591687784,,,
SPD_1062,SPD_2003,recN,dltC,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.586286852,9.275825427,,,
SPD_1062,SPD_2004,recN,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.115662938,2.139536683,,,
SPD_1062,SPD_2005,recN,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.790420122,2.739091842,,,
SPD_1062,SPD_2007,recN,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.305188088,2.104366361,,,
SPD_1062,SPD_2012,recN,glpO,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.786178003,2.64186247,,,
SPD_1062,SPD_2058,recN,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.223517782,0.305487292,,,
SPD_1062,SPD_1485,recN,recR,ppi,STRING,PPI,0.844,PPI,Computational,,,,,
SPD_1062,SPD_1705,recN,recX,ppi,STRING,PPI,0.849,PPI,Computational,,,,,
SPD_1062,SPD_1066,recN,xseB,ppi,STRING,PPI,0.869,PPI,Computational,,,,,
SPD_1062,SPD_1065,recN,ispA,ppi,STRING,PPI,0.87,PPI,Computational,,,,,
SPD_1062,SPD_2054,recN,recF,ppi,STRING,PPI,0.888,PPI,Computational,,,,,
SPD_1062,SPD_1739,recN,recA,ppi,STRING,PPI,0.904,PPI,Computational,,,,,
SPD_1062,SPD_1067,recN,xseA,ppi,STRING,PPI,0.943,PPI,Computational,,,,,
SPD_1063,SPD_2002,SPD_1063,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.32722244,4.160406664,,,
SPD_1065,SPD_1263,ispA,SPD_1263,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.115469021,1.55236339,,,
SPD_1065,SPD_1537,ispA,mvaS,ppi,STRING,PPI,0.788,PPI,Computational,,,,,
SPD_1065,SPD_1066,ispA,xseB,ppi,STRING,PPI,0.914,PPI,Computational,,,,,
SPD_1065,SPD_1067,ispA,xseA,ppi,STRING,PPI,0.928,PPI,Computational,,,,,
SPD_1066,SPD_1067,xseB,xseA,ppi,STRING,PPI,0.999,PPI,Computational,,,,,
SPD_1069,SPD_1071,SPD_1069,SPD_1071,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.51975622,0.337140065,,,
SPD_1070,SPD_1071,truB,SPD_1071,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.982780115,0.407390452,,,
SPD_1070,SPD_2058,truB,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.22353274,0.248043519,,,
SPD_1070,SPD_2068,truB,SPD_2068,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.013252045,0.211246448,,,
SPD_1070,SPD_1758,truB,rpoC,ppi,STRING,PPI,0.705,PPI,Computational,,,,,
SPD_1070,SPD_1439,truB,rpsO,ppi,STRING,PPI,0.712,PPI,Computational,,,,,
SPD_1070,SPD_1424,truB,truA,ppi,STRING,PPI,0.823,PPI,Computational,,,,,
SPD_1070,SPD_1274,truB,guaA,ppi,STRING,PPI,0.903,PPI,Computational,,,,,
SPD_1071,SPD_1717,SPD_1071,SPD_1717,genetic_interaction,Dual Tn-seq,strong,,negative,Untested,-4.824394448,0.197271944,,,
SPD_1071,SPD_1072,SPD_1071,SPD_1072,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-11.08783269,0.50077449,,,
SPD_1071,SPD_1073,SPD_1071,SPD_1073,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-9.0883268,0.681805282,,,
SPD_1071,SPD_1074,SPD_1071,SPD_1074,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.236510524,0.608812114,,,
SPD_1071,SPD_1075,SPD_1071,SPD_1075,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.663412697,0.652448021,,,
SPD_1071,SPD_1076,SPD_1071,srtA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.076947988,0.645234058,,,
SPD_1071,SPD_1086,SPD_1071,mutY,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.141933384,1.216110033,,,
SPD_1071,SPD_1087,SPD_1071,fhs,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.982816179,1.295136534,,,
SPD_1071,SPD_1098,SPD_1071,SPD_1098,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.264072976,1.514435021,,,
SPD_1071,SPD_1104,SPD_1071,smc,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.180482691,1.307242664,,,
SPD_1071,SPD_1130,SPD_1071,licD2,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.100470735,1.362092048,,,
SPD_1071,SPD_1131,SPD_1071,carB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,10.37658716,1.389519438,,,
SPD_1071,SPD_1132,SPD_1071,carA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.535717276,1.345961103,,,
SPD_1071,SPD_1133,SPD_1071,pyrB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.323325808,1.297180586,,,
SPD_1071,SPD_1141,SPD_1071,uraA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.986300956,1.287608653,,,
SPD_1071,SPD_1260,SPD_1071,SPD_1260,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.209582644,0.865533532,,,
SPD_1071,SPD_1263,SPD_1071,SPD_1263,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.067689727,0.85859443,,,
SPD_1071,SPD_1265,SPD_1071,SPD_1265,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.650851429,0.84388683,,,
SPD_1071,SPD_1266,SPD_1071,SPD_1266,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.46992518,0.845973485,,,
SPD_1071,SPD_1267,SPD_1071,SPD_1267,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.2267588,0.84021771,,,
SPD_1071,SPD_1403,SPD_1071,lytC,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.821821484,0.808722478,,,
SPD_1071,SPD_1478,SPD_1071,ylmE,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.108304352,0.742740927,,,
SPD_1071,SPD_1535,SPD_1071,scrR,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.152923194,0.71715776,,,
SPD_1071,SPD_1595,SPD_1071,SPD_1595,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.324379386,1.152957679,,,
SPD_1071,SPD_1597,SPD_1071,trpB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.243021481,1.172183032,,,
SPD_1071,SPD_1607,SPD_1071,SPD_1607,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.747253525,1.115952206,,,
SPD_1071,SPD_1629,SPD_1071,pbuX,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.452413057,1.152759389,,,
SPD_1071,SPD_1670,SPD_1071,amiC,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.523995567,0.697725403,,,
SPD_1071,SPD_1671,SPD_1071,amiA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.000612174,0.849011422,,,
SPD_1071,SPD_1673,SPD_1071,gtfA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.350952523,0.87165733,,,
SPD_1071,SPD_1678,SPD_1071,aga,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.598755447,0.854969419,,,
SPD_1071,SPD_1752,SPD_1071,SPD_1752,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.66714181,0.92640104,,,
SPD_1071,SPD_1829,SPD_1071,SPD_1829,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.548107369,0.549451876,,,
SPD_1071,SPD_1831,SPD_1071,SPD_1831,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.250035423,1.098068667,,,
SPD_1071,SPD_1876,SPD_1071,SPD_1876,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.673702907,0.846572227,,,
SPD_1071,SPD_1925,SPD_1071,pbp1B,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.167763868,1.291290453,,,
SPD_1071,SPD_1927,SPD_1071,SPD_1927,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.424952252,1.159102398,,,
SPD_1071,SPD_1948,SPD_1071,SPD_1948,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.66433481,0.837661734,,,
SPD_1071,SPD_1952,SPD_1071,SPD_1952,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.773944981,1.210257256,,,
SPD_1071,SPD_1959,SPD_1071,SPD_1959,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.122563492,1.177449603,,,
SPD_1071,SPD_1978,SPD_1071,SPD_1978,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.329532368,1.155967728,,,
SPD_1071,SPD_1988,SPD_1071,SPD_1988,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.483798097,0.899184027,,,
SPD_1071,SPD_2002,SPD_1071,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,13.6928485,1.984841444,,,
SPD_1071,SPD_2003,SPD_1071,dltC,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.855105414,2.071765126,,,
SPD_1071,SPD_2004,SPD_1071,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,18.00100717,2.010976973,,,
SPD_1071,SPD_2005,SPD_1071,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,14.99258163,1.997425689,,,
SPD_1071,SPD_2007,SPD_1071,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,17.37508496,1.712180568,,,
SPD_1071,SPD_2009,SPD_1071,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,13.62718442,1.689788572,,,
SPD_1071,SPD_2011,SPD_1071,glpF,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.733580353,1.816226764,,,
SPD_1071,SPD_2012,SPD_1071,glpO,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.069457732,1.572052015,,,
SPD_1071,SPD_2013,SPD_1071,glpK,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.792639875,1.487336966,,,
SPD_1071,SPD_2014,SPD_1071,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,14.74558336,1.697717365,,,
SPD_1071,SPD_2016,SPD_1071,SPD_2016,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.394138606,1.682162427,,,
SPD_1071,SPD_2017,SPD_1071,cbpA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.74729252,1.450912405,,,
SPD_1071,SPD_2018,SPD_1071,SPD_2018,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.630709481,1.445690258,,,
SPD_1071,SPD_2019,SPD_1071,SPD_2019,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.926260503,1.270215973,,,
SPD_1071,SPD_2026,SPD_1071,SPD_2026,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.246007797,0.553344177,,,
SPD_1071,SPD_2033,SPD_1071,yfiA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.146696292,0.307536984,,,
SPD_1071,SPD_2034,SPD_1071,SPD_2034,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.420117097,0.284086583,,,
SPD_1071,SPD_2035,SPD_1071,SPD_2035,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.861542226,0.30901742,,,
SPD_1071,SPD_2036,SPD_1071,SPD_2036,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.089232781,0.410890548,,,
SPD_1071,SPD_2037,SPD_1071,cysK,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.591710303,0.524999091,,,
SPD_1071,SPD_2050,SPD_1071,SPD_2050,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.567621197,0.370347245,,,
SPD_1071,SPD_2051,SPD_1071,SPD_2051,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.141679857,0.253316848,,,
SPD_1071,SPD_2052,SPD_1071,SPD_2052,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.128414485,0.318677291,,,
SPD_1071,SPD_2057,SPD_1071,SPD_2057,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.160105629,0.319007134,,,
SPD_1071,SPD_2058,SPD_1071,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-19.74566444,0.332461208,,,
SPD_1071,SPD_2060,SPD_1071,SPD_2060,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-8.667980253,0.523067421,,,
SPD_1071,SPD_2063,SPD_1071,comE,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.240343338,0.422803805,,,
SPD_1071,SPD_2064,SPD_1071,comD,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-11.54326262,0.45975918,,,
SPD_1071,SPD_2067,SPD_1071,SPD_2067,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.205051968,0.412805234,,,
SPD_1071,SPD_2068,SPD_1071,SPD_2068,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-14.6329841,0.386891165,,,
SPD_1071,SPD_2069,SPD_1071,SPD_2069,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,9.909605457,2.504522447,,,
SPD_1072,SPD_1073,SPD_1072,SPD_1073,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.172943692,0.327044013,,,
SPD_1072,SPD_1098,SPD_1072,SPD_1098,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.367537305,2.216449001,,,
SPD_1072,SPD_1158,SPD_1072,gdhA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.52638328,1.710139135,,,
SPD_1072,SPD_2002,SPD_1072,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.416601985,1.993284041,,,
SPD_1072,SPD_2007,SPD_1072,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.988634682,1.948120753,,,
SPD_1072,SPD_2058,SPD_1072,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.520393899,0.344629337,,,
SPD_1073,SPD_1075,SPD_1073,SPD_1075,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.197925179,0.23305634,,,
SPD_1073,SPD_2002,SPD_1073,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.707157491,2.027924242,,,
SPD_1073,SPD_2004,SPD_1073,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.331464038,2.362059158,,,
SPD_1073,SPD_2005,SPD_1073,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.202404673,1.85140713,,,
SPD_1073,SPD_2007,SPD_1073,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.574805748,1.552198299,,,
SPD_1073,SPD_2009,SPD_1073,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.195106339,1.883755477,,,
SPD_1073,SPD_2011,SPD_1073,glpF,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.123774074,1.830695682,,,
SPD_1073,SPD_2013,SPD_1073,glpK,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.653010474,1.736797273,,,
SPD_1073,SPD_2014,SPD_1073,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.220473584,1.571716354,,,
SPD_1073,SPD_2058,SPD_1073,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.911203545,0.314869081,,,
SPD_1075,SPD_1499,SPD_1075,nanB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.065642181,1.14575527,,,
SPD_1075,SPD_2007,SPD_1075,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.848367995,1.897569746,,,
SPD_1075,SPD_2058,SPD_1075,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.894496799,0.323678045,,,
SPD_1075,SPD_2064,SPD_1075,comD,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.069182538,0.322776308,,,
SPD_1076,SPD_2011,srtA,glpF,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.262615931,2.977166387,,,
SPD_1076,SPD_1504,srtA,nanA,ppi,STRING,PPI,0.736,PPI,Computational,,,,,
SPD_1076,SPD_1077,srtA,gyrA,ppi,STRING,PPI,0.867,PPI,Computational,,,,,
SPD_1076,SPD_1512,srtA,secA,ppi,STRING,PPI,0.877,PPI,Computational,,,,,
SPD_1077,SPD_1078,gyrA,ldh,ppi,STRING,PPI,0.714,PPI,Computational,,,,,
SPD_1077,SPD_1739,gyrA,recA,ppi,STRING,PPI,0.727,PPI,Computational,,,,,
SPD_1077,SPD_1120,gyrA,topA,ppi,STRING,PPI,0.89,PPI,Computational,,,,,
SPD_1077,SPD_1759,gyrA,rpoB,ppi,STRING,PPI,0.968,PPI,Computational,,,,,
SPD_1078,SPD_1853,ldh,ackA,ppi,STRING,PPI,0.789,PPI,Computational,,,,,
SPD_1078,SPD_1100,ldh,zwf,ppi,STRING,PPI,0.885,PPI,Computational,,,,,
SPD_1078,SPD_1726,ldh,ply,ppi,STRING,PPI,0.92,PPI,Computational,,,,,
SPD_1079,SPD_1080,SPD_1079,SPD_1080,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-10.66632233,0.385809189,,,
SPD_1079,SPD_1081,SPD_1079,SPD_1081,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.543259748,0.469026557,,,
SPD_1079,SPD_1131,SPD_1079,carB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.857517927,1.318393121,,,
SPD_1079,SPD_1167,SPD_1079,SPD_1167,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.159556042,0.971261921,,,
SPD_1079,SPD_1630,SPD_1079,SPD_1630,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.952930509,1.371163852,,,
SPD_1079,SPD_1670,SPD_1079,amiC,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.51920053,0.421296911,,,
SPD_1079,SPD_1671,SPD_1079,amiA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.024504799,0.767974591,,,
SPD_1079,SPD_1829,SPD_1079,SPD_1829,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.178705633,0.458364939,,,
SPD_1079,SPD_2002,SPD_1079,dltD,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,10.33666051,1.978660808,,,
SPD_1079,SPD_2004,SPD_1079,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,8.561856972,1.875769887,,,
SPD_1079,SPD_2005,SPD_1079,dltA,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,9.262897934,2.009018395,,,
SPD_1079,SPD_2007,SPD_1079,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,12.8115084,1.835410148,,,
SPD_1079,SPD_2009,SPD_1079,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,9.508980945,1.781226813,,,
SPD_1079,SPD_2011,SPD_1079,glpF,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.274046741,1.621054759,,,
SPD_1079,SPD_2013,SPD_1079,glpK,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.202566699,1.442777932,,,
SPD_1079,SPD_2014,SPD_1079,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.451506877,1.515317005,,,
SPD_1079,SPD_2019,SPD_1079,SPD_2019,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.524082204,1.432900289,,,
SPD_1079,SPD_2020,SPD_1079,SPD_2020,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.02034513,1.837004082,,,
SPD_1079,SPD_2022,SPD_1079,SPD_2022,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.50676469,1.46301085,,,
SPD_1079,SPD_2033,SPD_1079,yfiA,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.759321662,0.140664297,,,
SPD_1079,SPD_2034,SPD_1079,SPD_2034,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.602156176,0.299468634,,,
SPD_1079,SPD_2050,SPD_1079,SPD_2050,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.809306918,0.298090845,,,
SPD_1079,SPD_2051,SPD_1079,SPD_2051,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.778311825,0.201974495,,,
SPD_1079,SPD_2058,SPD_1079,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-10.78961922,0.327078772,,,
SPD_1079,SPD_2060,SPD_1079,SPD_2060,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-4.550215885,0.469749308,,,
SPD_1079,SPD_2064,SPD_1079,comD,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.541963665,0.504223835,,,
SPD_1079,SPD_2068,SPD_1079,SPD_2068,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-6.09462377,0.487106743,,,
SPD_1079,SPD_2069,SPD_1079,SPD_2069,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,7.84441206,2.942916479,,,
SPD_1080,SPD_1131,SPD_1080,carB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.322650969,1.347827232,,,
SPD_1080,SPD_2004,SPD_1080,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.046847512,1.649284458,,,
SPD_1080,SPD_2007,SPD_1080,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.397404305,1.642182215,,,
SPD_1080,SPD_2009,SPD_1080,SPD_2009,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,6.960222117,1.650537529,,,
SPD_1080,SPD_2011,SPD_1080,glpF,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.562261689,2.008286209,,,
SPD_1080,SPD_2013,SPD_1080,glpK,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.153334915,1.65219755,,,
SPD_1080,SPD_2014,SPD_1080,SPD_2014,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,5.200661377,1.492471657,,,
SPD_1080,SPD_2058,SPD_1080,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-7.66231541,0.299629973,,,
SPD_1080,SPD_2068,SPD_1080,SPD_2068,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.432361284,0.40887561,,,
SPD_1081,SPD_2007,SPD_1081,SPD_2007,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.907303334,2.138187491,,,
SPD_1083,SPD_1086,vicX,mutY,ppi,STRING,PPI,0.803,PPI,Computational,,,,,
SPD_1086,SPD_2004,mutY,dltB,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.860771902,2.22962341,,,
SPD_1086,SPD_2058,mutY,SPD_2058,genetic_interaction,Dual Tn-seq (strict),strict,,negative,Untested,-5.265434347,0.293267392,,,
SPD_1087,SPD_1166,fhs,SPD_1166,genetic_interaction,Dual Tn-seq (strict),strict,,positive,Untested,4.198480292,1.139626223,,,
